Sample_ID,Escapement_Y,Inc_no,Inc_distance,Inc_confidence,Reader
WR18_7423,2018,33,320.106,4.5,EC
WR18_7423,2018,34,323.657,4.5,EC
WR18_7423,2018,35,325.787,4.5,EC
WR18_7423,2018,36,328.27,4.5,EC
WR18_7423,2018,37,331.284,4.5,EC
WR18_7423,2018,38,334.997,4.5,EC
WR18_7423,2018,39,337.834,4.5,EC
WR18_7423,2018,40,342.262,4.5,EC
WR18_7423,2018,41,345.637,4.5,EC
WR18_7423,2018,42,348.643,4.5,EC
WR18_7423,2018,43,351.849,4.5,EC
WR18_7423,2018,44,354.855,4.5,EC
WR18_7423,2018,45,358.03,4.5,EC
WR18_7423,2018,46,361.921,4.5,EC
WR18_7423,2018,47,365.266,4.5,EC
WR18_7423,2018,48,367.933,4.5,EC
WR18_7423,2018,49,370.77,4.5,EC
WR18_7423,2018,50,373.783,4.5,EC
WR18_7423,2018,51,375.928,4.5,EC
WR18_7423,2018,52,377.873,4.5,EC
WR18_7423,2018,53,380.349,4.5,EC
WR18_7423,2018,54,382.647,4.5,EC
WR18_7423,2018,55,385.484,4.5,EC
WR18_7423,2018,56,388.314,4.5,EC
WR18_7423,2018,57,390.451,4.5,EC
WR18_7423,2018,58,393.457,4.5,EC
WR18_7423,2018,59,395.756,4.5,EC
WR18_7423,2018,60,398.239,4.5,EC
WR18_7423,2018,61,400.538,4.5,EC
WR18_7423,2018,62,403.021,4.5,EC
WR18_7423,2018,63,404.443,4.5,EC
WR18_7423,2018,64,406.211,4.5,EC
WR18_7423,2018,65,408.326,4.5,EC
WR18_7423,2018,66,410.286,4.5,EC
WR18_7423,2018,67,412.054,4.5,EC
WR18_7423,2018,68,414.191,4.5,EC
WR18_7423,2018,69,416.667,4.5,EC
WR18_7423,2018,70,418.796,4.5,EC
WR18_7423,2018,71,420.911,4.5,EC
WR18_7423,2018,72,423.033,4.5,EC
WR18_7423,2018,73,426.216,4.5,EC
WR18_7423,2018,74,427.815,4.5,EC
WR18_7423,2018,75,430.114,4.5,EC
WR18_7423,2018,76,431.897,4.5,EC
WR18_7423,2018,77,434.211,4.5,EC
WR18_7423,2018,78,435.979,4.5,EC
WR18_7423,2018,79,437.924,4.5,EC
WR18_7423,2018,80,439.692,4.5,EC
WR18_7423,2018,81,441.453,4.5,EC
WR18_7423,2018,82,443.413,4.5,EC
WR18_7423,2018,83,445.535,4.5,EC
WR18_7423,2018,84,447.481,4.5,EC
WR18_7423,2018,85,449.603,4.5,EC
WR18_7423,2018,86,451.371,4.5,EC
WR18_7423,2018,87,452.97,4.5,EC
WR18_7423,2018,88,454.753,4.5,EC
WR18_7423,2018,89,456.522,4.5,EC
WR18_7423,2018,90,458.128,4.5,EC
WR18_7423,2018,91,459.543,4.5,EC
WR18_7423,2018,92,461.849,4.5,EC
WR18_7423,2018,93,464.325,4.5,EC
WR18_7423,2018,94,466.977,4.5,EC
WR18_7423,2018,95,469.46,4.5,EC
WR18_7423,2018,96,471.582,4.5,EC
WR18_7423,2018,97,474.073,4.5,EC
WR18_7423,2018,98,476.549,4.5,EC
WR18_7423,2018,99,478.855,4.5,EC
WR18_7423,2018,100,481.854,4.5,EC
WR18_7423,2018,101,484.882,4.5,EC
WR18_7423,2018,102,487.888,4.5,EC
WR18_7423,2018,103,491.425,4.5,EC
WR18_7423,2018,104,493.37,4.5,EC
WR18_7423,2018,105,495.669,4.5,EC
WR18_7423,2018,106,497.968,4.5,EC
WR18_7423,2018,107,500.267,4.5,EC
WR18_7423,2018,108,503.118,4.5,EC
WR18_7423,2018,109,505.955,4.5,EC
WR18_7423,2018,110,508.254,4.5,EC
WR18_7423,2018,111,511.629,4.5,EC
WR18_7423,2018,112,514.097,4.5,EC
WR18_7423,2018,113,516.396,4.5,EC
WR18_7423,2018,114,519.063,4.5,EC
WR18_7423,2018,115,521.908,4.5,EC
WR18_7423,2018,116,525.452,4.5,EC
WR18_7423,2018,117,528.289,4.5,EC
WR18_7423,2018,118,531.98,4.5,EC
WR18_7423,2018,119,534.632,4.5,EC
WR18_7423,2018,120,537.815,4.5,EC
WR18_7423,2018,121,541.013,4.5,EC
WR18_7423,2018,122,543.842,4.5,EC
WR18_7423,2018,123,547.048,4.5,EC
WR18_7423,2018,124,550.061,4.5,EC
WR18_7423,2018,125,553.798,4.5,EC
WR18_7423,2018,126,557.673,4.5,EC
WR18_7423,2018,127,560.671,4.5,EC
WR18_7423,2018,128,562.793,4.5,EC
WR18_7423,2018,129,566.168,4.5,EC
WR18_7423,2018,130,570.081,4.5,EC
WR18_7423,2018,131,572.925,4.5,EC
WR18_7423,2018,132,577,4.5,EC
WR18_7423,2018,133,580.898,4.5,EC
WR18_7423,2018,134,583.02,4.5,EC
WR18_7423,2018,135,585.68,4.5,EC
WR18_7423,2018,136,587.979,4.5,EC
WR18_7423,2018,137,590.447,4.5,EC
WR18_7423,2018,138,593.806,4.5,EC
WR18_7423,2018,139,596.651,4.5,EC
WR18_7423,2018,140,599.841,4.5,EC
WR18_7423,2018,141,603.724,4.5,EC
WR18_7423,2018,142,606.377,4.5,EC
WR18_7423,2018,143,609.751,4.5,EC
WR18_7423,2018,144,612.588,4.5,EC
WR18_7423,2018,145,614.902,4.5,EC
WR18_7423,2018,146,618.085,4.5,EC
WR18_7423,2018,147,621.437,4.5,EC
WR18_7423,2018,148,625.365,4.5,EC
WR18_7423,2018,149,628.21,4.5,EC
WR18_7423,2018,150,631.562,4.5,EC
WR18_7423,2018,151,634.576,4.5,EC
WR18_7423,2018,152,638.819,4.5,EC
WR18_7423,2018,153,643.063,4.5,EC
WR18_7423,2018,154,646.954,4.5,EC
WR18_7423,2018,155,650.49,4.5,EC
WR18_7423,2018,156,654.366,4.5,EC
WR18_7423,2018,157,657.579,4.5,EC
WR18_7423,2018,158,660.777,4.5,EC
WR18_7423,2018,159,663.8,4.5,EC
WR18_7423,2018,160,665.385,4.5,EC
WR18_7423,2018,161,667.674,4.5,EC
WR18_7423,2018,162,670.505,4.5,EC
WR18_7423,2018,163,673.347,4.5,EC
WR18_7423,2018,164,675.469,4.5,EC
WR18_7423,2018,165,678.122,4.5,EC
WR18_7423,2018,166,681.13,4.5,EC
WR18_7423,2018,167,683.618,4.5,EC
WR18_7423,2018,168,685.741,4.5,EC
WR18_7423,2018,169,688.04,4.5,EC
WR18_7423,2018,170,689.986,4.5,EC
WR18_7423,2018,171,692.645,4.5,EC
WR18_7423,2018,172,694.586,4.5,EC
WR18_7423,2018,173,696.543,4.5,EC
WR18_7423,2018,174,698.489,4.5,EC
WR18_7423,2018,175,700.617,4.5,EC
WR18_7423,2018,176,702.74,4.5,EC
WR18_7423,2018,177,705.052,4.5,EC
WR18_7423,2018,178,707.359,4.5,EC
WR18_7423,2018,179,709.834,4.5,EC
WR18_7423,2018,180,713.011,4.5,EC
WR18_7423,2018,181,716.732,4.5,EC
WR18_7423,2018,182,719.557,4.5,EC
WR18_7423,2018,183,722.747,4.5,EC
WR18_7423,2018,184,725.406,4.5,EC
WR18_7423,2018,185,728.95,4.5,EC
WR18_7423,2018,186,732.841,4.5,EC
WR18_7423,2018,187,736.031,4.5,EC
WR18_7423,2018,188,739.215,4.5,EC
WR18_7423,2018,189,742.046,4.5,EC
WR18_7423,2018,190,745.943,4.5,EC
WR18_7423,2018,191,749.304,4.5,EC
WR18_7423,2018,192,753.025,4.5,EC
WR18_7423,2018,193,756.044,4.5,EC
WR18_7423,2018,194,758.691,4.5,EC
WR18_7423,2018,195,761.704,4.5,EC
WR18_7423,2018,196,764.004,4.5,EC
WR18_7423,2018,197,766.486,4.5,EC
WR18_7423,2018,198,769.494,4.5,EC
WR18_7423,2018,199,772.147,4.5,EC
WR18_7423,2018,200,774.624,4.5,EC
WR18_7423,2018,201,777.289,4.5,EC
WR18_7423,2018,202,780.473,4.5,EC
WR18_7452,2018,EXOG,207.44,5,EC
WR18_7452,2018,1,209.962,5,EC
WR18_7452,2018,2,212.477,5,EC
WR18_7452,2018,3,214.877,5,EC
WR18_7452,2018,4,217.622,5,EC
WR18_7452,2018,5,219.86,5,EC
WR18_7452,2018,6,222.436,5,EC
WR18_7452,2018,7,225.012,5,EC
WR18_7452,2018,8,227.044,5,EC
WR18_7452,2018,9,229.174,5,EC
WR18_7452,2018,10,232.312,5,EC
WR18_7452,2018,11,234.51,5,EC
WR18_7452,2018,12,237.791,5,EC
WR18_7452,2018,13,239.918,5,EC
WR18_7452,2018,14,242.341,5,EC
WR18_7452,2018,15,243.982,5,EC
WR18_7452,2018,16,246.67,5,EC
WR18_7452,2018,17,248.572,5,EC
WR18_7452,2018,18,250.365,5,EC
WR18_7452,2018,19,252.531,5,EC
WR18_7452,2018,20,254.62,5,EC
WR18_7452,2018,21,257.195,5,EC
WR18_7452,2018,22,259.656,5,EC
WR18_7452,2018,23,262.118,5,EC
WR18_7452,2018,24,264.134,5,EC
WR18_7452,2018,25,266.932,5,EC
WR18_7452,2018,26,269.845,5,EC
WR18_7452,2018,27,273.149,5,EC
WR18_7452,2018,28,275.893,5,EC
WR18_7452,2018,29,278.246,5,EC
WR18_7452,2018,30,280.478,5,EC
WR18_7452,2018,31,282.434,5,EC
WR18_7452,2018,32,285.347,5,EC
WR18_7452,2018,33,288.689,5,EC
WR18_7452,2018,34,291.341,5,EC
WR18_7452,2018,35,293.802,5,EC
WR18_7452,2018,36,295.986,5,EC
WR18_7452,2018,37,298.279,5,EC
WR18_7452,2018,38,300.741,5,EC
WR18_7452,2018,39,302.925,5,EC
WR18_7452,2018,40,304.436,5,EC
WR18_7452,2018,41,306.337,5,EC
WR18_7452,2018,42,308.293,5,EC
WR18_7452,2018,43,309.92,5,EC
WR18_7452,2018,44,311.673,5,EC
WR18_7452,2018,45,313.615,5,EC
WR18_7452,2018,46,316.267,5,EC
WR18_7452,2018,47,318.168,5,EC
WR18_7452,2018,48,319.998,5,EC
WR18_7452,2018,49,322.012,5,EC
WR18_7452,2018,50,324.439,5,EC
WR18_7452,2018,51,327.424,5,EC
WR18_7452,2018,52,329.923,5,EC
WR18_7452,2018,53,332.643,5,EC
WR18_7452,2018,54,335.668,5,EC
WR18_7452,2018,55,338.356,5,EC
WR18_7452,2018,56,340.743,5,EC
WR18_7452,2018,57,342.906,5,EC
WR18_7452,2018,58,345.108,5,EC
WR18_7452,2018,59,348.057,5,EC
WR18_7452,2018,60,350.111,5,EC
WR18_7452,2018,61,352.518,5,EC
WR18_7452,2018,62,355.202,5,EC
WR18_7452,2018,63,358.229,5,EC
WR18_7452,2018,64,360.913,5,EC
WR18_7452,2018,65,363.934,3,EC
WR18_7452,2018,66,366.51,3,EC
WR18_7452,2018,67,369.645,3,EC
WR18_7452,2018,68,372.329,3,EC
WR18_7452,2018,69,375.013,3,EC
WR18_7452,2018,70,378.317,3,EC
WR18_7452,2018,71,382.517,3,EC
WR18_7452,2018,72,385.99,5,EC
WR18_7452,2018,73,389.402,5,EC
WR18_7452,2018,74,392.477,5,EC
WR18_7452,2018,75,395.787,5,EC
WR18_7452,2018,76,398.808,5,EC
WR18_7452,2018,77,402.618,5,EC
WR18_7452,2018,78,404.856,5,EC
WR18_7452,2018,79,407.763,5,EC
WR18_7452,2018,80,410.001,5,EC
WR18_7452,2018,81,413.323,5,EC
WR18_7452,2018,82,416.159,5,EC
WR18_7452,2018,83,418.884,5,EC
WR18_7452,2018,84,422.282,5,EC
WR18_7452,2018,85,425.226,4,EC
WR18_7452,2018,86,428.733,4,EC
WR18_7452,2018,87,432.167,4,EC
WR18_7452,2018,88,434.963,4,EC
WR18_7452,2018,89,437.687,4,EC
WR18_7452,2018,90,440.861,4,EC
WR18_7452,2018,91,444.498,4,EC
WR18_7452,2018,92,446.813,4,EC
WR18_7452,2018,93,450.13,4,EC
WR18_7452,2018,94,453.605,4,EC
WR18_7452,2018,95,455.879,4,EC
WR18_7452,2018,96,458.415,2,EC
WR18_7452,2018,97,461.625,2,EC
WR18_7452,2018,98,464.631,2,EC
WR18_7452,2018,99,467.767,2,EC
WR18_7452,2018,100,471.125,2,EC
WR18_7452,2018,101,475.379,2,EC
WR18_7452,2018,102,478.178,2,EC
WR18_7452,2018,103,481.307,2,EC
WR18_7452,2018,104,485.339,5,EC
WR18_7452,2018,105,489.594,5,EC
WR18_7452,2018,106,492.897,5,EC
WR18_7452,2018,107,496.087,5,EC
WR18_7452,2018,108,499.056,5,EC
WR18_7452,2018,109,500.845,5,EC
WR18_7452,2018,110,504.207,5,EC
WR18_7452,2018,111,506.63,5,EC
WR18_7452,2018,112,509.728,5,EC
WR18_7452,2018,113,512.564,5,EC
WR18_7452,2018,114,515.027,5,EC
WR18_7452,2018,115,517.266,5,EC
WR18_7452,2018,116,519.837,5,EC
WR18_7452,2018,117,521.928,5,EC
WR18_7452,2018,118,524.391,5,EC
WR18_7452,2018,119,527.524,5,EC
WR18_7452,2018,120,530.433,5,EC
WR18_7452,2018,121,532.636,5,EC
WR18_7452,2018,122,535.342,5,EC
WR18_7452,2018,123,537.805,5,EC
WR18_7452,2018,124,540.79,5,EC
WR18_7452,2018,125,543.887,5,EC
WR18_7452,2018,126,546.071,5,EC
WR18_7452,2018,127,548.701,5,EC
WR18_7452,2018,128,551.048,5,EC
WR18_7452,2018,129,553.401,5,EC
WR18_7452,2018,130,555.417,5,EC
WR18_7452,2018,131,557.656,5,EC
WR18_7452,2018,132,560.063,5,EC
WR18_7452,2018,133,562.356,5,EC
WR18_7452,2018,134,565.329,5,EC
WR18_7452,2018,135,567.621,1,EC
WR18_7452,2018,136,569.86,1,EC
WR18_7452,2018,137,572.658,1,EC
WR18_7452,2018,138,575.084,1,EC
WR18_7452,2018,139,577.025,1,EC
WR18_7452,2018,140,580.307,1,EC
WR18_7452,2018,141,584.038,1,EC
WR18_7452,2018,142,587.248,5,EC
WR18_7452,2018,143,590.682,5,EC
WR18_7452,2018,144,594.862,5,EC
WR18_7452,2018,145,597.065,5,EC
WR18_7452,2018,146,599.079,5,EC
WR18_7452,2018,147,601.318,5,EC
WR18_7452,2018,148,603.705,5,EC
WR18_7452,2018,149,606.28,5,EC
WR18_7452,2018,150,609.041,5,EC
WR18_7452,2018,151,611.279,5,EC
WR18_7452,2018,152,613.446,5,EC
WR18_7452,2018,153,616.431,5,EC
WR18_7452,2018,154,618.442,5,EC
WR18_7452,2018,155,621.132,5,EC
WR18_7452,2018,156,623.594,5,EC
WR18_7452,2018,157,625.365,5,EC
WR18_7452,2018,158,627.271,5,EC
WR18_7452,2018,159,629.357,5,EC
WR18_7452,2018,160,631.335,5,EC
WR18_7452,2018,161,633.951,5,EC
WR18_7452,2018,162,636.129,5,EC
WR18_7452,2018,163,639.264,5,EC
WR18_7452,2018,164,642.231,5,EC
WR18_7452,2018,165,645.589,5,EC
WR18_7452,2018,166,648.496,5,EC
WR18_7452,2018,167,651.186,5,EC
WR18_7452,2018,168,653.647,5,EC
WR18_7452,2018,169,656.223,5,EC
WR18_7452,2018,170,659.075,5,EC
WR18_7452,2018,171,662.493,5,EC
WR18_7452,2018,172,665.514,5,EC
WR18_7452,2018,173,668.036,5,EC
WR18_7452,2018,174,671.286,5,EC
WR18_7452,2018,175,673.356,5,EC
WR18_7452,2018,176,676.208,5,EC
WR18_7452,2018,177,678.501,5,EC
WR18_7452,2018,178,680.794,5,EC
WR18_7452,2018,179,682.756,5,EC
WR18_7452,2018,180,684.886,5,EC
WR18_7452,2018,181,686.828,5,EC
WR18_7452,2018,182,688.316,5,EC
WR18_7452,2018,183,690.334,5,EC
WR18_7452,2018,184,692.352,5,EC
WR18_7452,2018,185,694.663,5,EC
WR18_7452,2018,186,696.83,5,EC
WR18_7452,2018,187,699.59,5,EC
WR18_7452,2018,188,702.498,5,EC
WR18_7452,2018,189,705.748,5,EC
WR18_7452,2018,190,708.508,5,EC
WR18_7452,2018,191,710.54,5,EC
WR18_7452,2018,192,712.963,5,EC
WR18_7452,2018,193,715.162,5,EC
WR18_7452,2018,194,717.625,5,EC
WR18_7452,2018,195,719.828,5,EC
WR18_7452,2018,196,721.882,5,EC
WR18_7452,2018,197,723.972,5,EC
WR18_7452,2018,198,726.66,5,EC
WR18_7452,2018,199,729.123,5,EC
WR18_7452,2018,200,731.29,5,EC
WR18_7452,2018,201,733.859,5,EC
WR18_7452,2018,202,736.435,5,EC
WR18_7452,2018,203,738.951,5,EC
WR18_7452,2018,204,740.912,5,EC
WR18_7471,2018,EXOG,169.495,NA,EC
WR18_7471,2018,1,171.644,5,EC
WR18_7471,2018,2,174.191,5,EC
WR18_7471,2018,3,175.65,5,EC
WR18_7471,2018,4,178.311,5,EC
WR18_7471,2018,5,181.548,5,EC
WR18_7471,2018,6,184.779,5,EC
WR18_7471,2018,7,188.741,5,EC
WR18_7471,2018,8,191.774,5,EC
WR18_7471,2018,9,193.61,5,EC
WR18_7471,2018,10,196.584,5,EC
WR18_7471,2018,11,198.818,5,EC
WR18_7471,2018,12,200.992,5,EC
WR18_7471,2018,13,204.681,5,EC
WR18_7471,2018,14,208.23,5,EC
WR18_7471,2018,15,211.382,5,EC
WR18_7471,2018,16,214.087,5,EC
WR18_7471,2018,17,217.463,5,EC
WR18_7471,2018,18,221.186,5,EC
WR18_7471,2018,19,224.933,5,EC
WR18_7471,2018,20,228.423,5,EC
WR18_7471,2018,21,231.685,5,EC
WR18_7471,2018,22,235.42,5,EC
WR18_7471,2018,23,238.168,5,EC
WR18_7471,2018,24,240.915,5,EC
WR18_7471,2018,25,244.608,5,EC
WR18_7471,2018,26,247.699,5,EC
WR18_7471,2018,27,250.662,5,EC
WR18_7471,2018,28,254.78,5,EC
WR18_7471,2018,29,256.932,5,EC
WR18_7471,2018,30,260.32,5,EC
WR18_7471,2018,31,263.797,5,EC
WR18_7471,2018,32,267.319,5,EC
WR18_7471,2018,33,270.968,5,EC
WR18_7471,2018,34,275.13,5,EC
WR18_7471,2018,35,278.22,5,EC
WR18_7471,2018,36,282.04,5,EC
WR18_7471,2018,37,284.959,5,EC
WR18_7471,2018,38,287.967,5,EC
WR18_7471,2018,39,290.759,5,EC
WR18_7471,2018,40,294.579,5,EC
WR18_7471,2018,41,298.526,5,EC
WR18_7471,2018,42,302.263,5,EC
WR18_7471,2018,43,306.426,5,EC
WR18_7471,2018,44,310.455,5,EC
WR18_7471,2018,45,313.678,5,EC
WR18_7471,2018,46,316.984,5,EC
WR18_7471,2018,47,319.948,5,EC
WR18_7471,2018,48,323.812,5,EC
WR18_7471,2018,49,327.29,5,EC
WR18_7471,2018,50,331.281,5,EC
WR18_7471,2018,51,334.542,5,EC
WR18_7471,2018,52,337.55,5,EC
WR18_7471,2018,53,341.631,5,EC
WR18_7471,2018,54,345.92,5,EC
WR18_7471,2018,55,349.181,5,EC
WR18_7471,2018,56,352.874,5,EC
WR18_7471,2018,57,356.396,5,EC
WR18_7471,2018,58,358.668,5,EC
WR18_7471,2018,59,361.758,5,EC
WR18_7471,2018,60,363.991,5,EC
WR18_7471,2018,61,366.955,5,EC
WR18_7471,2018,62,369.874,5,EC
WR18_7471,2018,63,372.234,5,EC
WR18_7471,2018,64,375.109,5,EC
WR18_7471,2018,65,377.983,5,EC
WR18_7471,2018,66,379.963,5,EC
WR18_7471,2018,67,383.25,5,EC
WR18_7471,2018,68,387.687,5,EC
WR18_7471,2018,69,390.725,5,EC
WR18_7471,2018,70,393.669,5,EC
WR18_7471,2018,71,397.472,5,EC
WR18_7471,2018,72,400.996,5,EC
WR18_7471,2018,73,403.513,5,EC
WR18_7471,2018,74,406.149,5,EC
WR18_7471,2018,75,408.611,5,EC
WR18_7471,2018,76,411.555,5,EC
WR18_7471,2018,77,414.647,5,EC
WR18_7471,2018,78,416.707,3,EC
WR18_7471,2018,79,419.597,3,EC
WR18_7471,2018,80,422.431,3,EC
WR18_7471,2018,81,425.434,3,EC
WR18_7471,2018,82,428.184,3,EC
WR18_7471,2018,83,430.932,3,EC
WR18_7471,2018,84,433.421,3,EC
WR18_7471,2018,85,435.883,3,EC
WR18_7471,2018,86,439.016,3,EC
WR18_7471,2018,87,441.848,3,EC
WR18_7471,2018,88,444.724,3,EC
WR18_7471,2018,89,447.072,3,EC
WR18_7471,2018,90,448.445,3,EC
WR18_7471,2018,91,449.82,3,EC
WR18_7471,2018,92,451.58,5,EC
WR18_7471,2018,93,453.111,5,EC
WR18_7471,2018,94,454.342,5,EC
WR18_7471,2018,95,455.489,5,EC
WR18_7471,2018,96,457.005,5,EC
WR18_7471,2018,97,458.279,5,EC
WR18_7471,2018,98,459.336,5,EC
WR18_7471,2018,99,460.193,5,EC
WR18_7471,2018,100,461.409,5,EC
WR18_7471,2018,101,463.069,5,EC
WR18_7471,2018,102,464.501,5,EC
WR18_7471,2018,103,466.246,5,EC
WR18_7471,2018,104,467.606,5,EC
WR18_7471,2018,105,468.85,5,EC
WR18_7471,2018,106,470.312,5,EC
WR18_7471,2018,107,472.215,5,EC
WR18_7471,2018,108,473.717,5,EC
WR18_7471,2018,109,475.519,5,EC
WR18_7471,2018,110,477.05,5,EC
WR18_7471,2018,111,478.867,5,EC
WR18_7471,2018,112,480.416,5,EC
WR18_7471,2018,113,482.446,5,EC
WR18_7471,2018,114,483.978,5,EC
WR18_7471,2018,115,485.752,5,EC
WR18_7471,2018,116,487.984,5,EC
WR18_7471,2018,117,490.443,5,EC
WR18_7471,2018,118,492.791,5,EC
WR18_7471,2018,119,495.653,5,EC
WR18_7471,2018,120,498.594,4,EC
WR18_7471,2018,121,501.04,4,EC
WR18_7471,2018,122,504.153,4,EC
WR18_7471,2018,123,506.148,4,EC
WR18_7471,2018,124,509.089,4,EC
WR18_7471,2018,125,511.602,4,EC
WR18_7471,2018,126,514.264,4,EC
WR18_7471,2018,127,516.796,4,EC
WR18_7471,2018,128,519.477,4,EC
WR18_7471,2018,129,521.9,4,EC
WR18_7471,2018,130,524.358,4,EC
WR18_7471,2018,131,526.279,4,EC
WR18_7471,2018,132,528.91,4,EC
WR18_7471,2018,133,531.114,4,EC
WR18_7471,2018,134,533.258,4,EC
WR18_7471,2018,135,535.691,4,EC
WR18_7471,2018,136,537.954,4,EC
WR18_7471,2018,137,540.501,4,EC
WR18_7471,2018,138,542.874,4,EC
WR18_7471,2018,139,545.48,4,EC
WR18_7471,2018,140,547.624,4,EC
WR18_7471,2018,141,549.63,4,EC
WR18_7471,2018,142,552.146,4,EC
WR18_7471,2018,143,555.353,4,EC
WR18_7471,2018,144,557.527,4,EC
WR18_7471,2018,145,559.846,4,EC
WR18_7471,2018,146,562.02,4,EC
WR18_7471,2018,147,564.025,4,EC
WR18_7471,2018,148,565.907,4,EC
WR18_7471,2018,149,568.226,4,EC
WR18_7471,2018,150,570.415,4,EC
WR18_7471,2018,151,572.645,4,EC
WR18_7471,2018,152,574.987,4,EC
WR18_7471,2018,153,576.983,4,EC
WR18_7471,2018,154,579.15,4,EC
WR18_7471,2018,155,581.573,5,EC
WR18_7471,2018,156,583.763,5,EC
WR18_7471,2018,157,586.06,5,EC
WR18_7471,2018,158,588.658,5,EC
WR18_7471,2018,159,591.019,5,EC
WR18_7471,2018,160,593.316,5,EC
WR18_7471,2018,161,595.825,5,EC
WR18_7471,2018,162,597.545,5,EC
WR18_7471,2018,163,599.906,5,EC
WR18_7471,2018,164,601.838,5,EC
WR18_7471,2018,165,604.046,5,EC
WR18_7471,2018,166,606.473,5,EC
WR18_7471,2018,167,608.405,5,EC
WR18_7471,2018,168,611.023,5,EC
WR18_7471,2018,169,613.621,5,EC
WR18_7471,2018,170,615.937,5,EC
WR18_7471,2018,171,618.428,5,EC
WR18_7471,2018,172,620.896,5,EC
WR18_7471,2018,173,623.666,5,EC
WR18_7471,2018,174,626.788,5,EC
WR18_7471,2018,175,629.479,5,EC
WR18_7471,2018,176,631.996,5,EC
WR18_7471,2018,177,634.369,5,EC
WR18_7471,2018,178,636.687,5,EC
WR18_7471,2018,179,638.349,5,EC
WR18_7471,2018,180,640.41,5,EC
WR18_7471,2018,181,642.584,5,EC
WR18_7471,2018,182,644.445,5,EC
WR18_7471,2018,183,647.022,5,EC
WR18_7471,2018,184,649.767,5,EC
WR18_7471,2018,185,652.542,5,EC
WR18_7471,2018,186,655.317,5,EC
WR18_7471,2018,187,657.978,5,EC
WR18_7471,2018,188,660.44,5,EC
WR18_7471,2018,189,663.244,5,EC
WR18_7471,2018,190,665.241,5,EC
WR18_7471,2018,191,667.408,5,EC
WR18_7471,2018,192,669.664,5,EC
WR18_7471,2018,193,672.497,5,EC
WR18_7471,2018,194,674.191,5,EC
WR18_7471,2018,195,676.768,5,EC
WR18_7471,2018,196,679.515,5,EC
WR18_7471,2018,197,681.876,5,EC
WR18_7471,2018,198,684.493,5,EC
WR18_7471,2018,199,686.898,5,EC
WR18_7471,2018,200,689.582,5,EC
WR18_7471,2018,201,691.987,5,EC
WR18_7471,2018,202,694.69,5,EC
WR18_7471,2018,203,696.708,5,EC
WR18_7471,2018,204,699.434,5,EC
WR18_7478,2018,EXOG,186.276,5,EC
WR18_7478,2018,1,187.953,5,EC
WR18_7478,2018,2,189.402,5,EC
WR18_7478,2018,3,191.474,5,EC
WR18_7478,2018,4,193.939,5,EC
WR18_7478,2018,5,197.026,5,EC
WR18_7478,2018,6,199.491,5,EC
WR18_7478,2018,7,202.122,5,EC
WR18_7478,2018,8,205.146,5,EC
WR18_7478,2018,9,207.942,5,EC
WR18_7478,2018,10,210.203,5,EC
WR18_7478,2018,11,213.164,5,EC
WR18_7478,2018,12,216.519,5,EC
WR18_7478,2018,13,219.15,5,EC
WR18_7478,2018,14,221.387,5,EC
WR18_7478,2018,15,224.183,5,EC
WR18_7478,2018,16,227.105,5,EC
WR18_7478,2018,17,230.357,5,EC
WR18_7478,2018,18,232.76,5,EC
WR18_7478,2018,19,235.453,5,EC
WR18_7478,2018,20,238.415,5,EC
WR18_7478,2018,21,241.171,5,EC
WR18_7478,2018,22,243.7,5,EC
WR18_7478,2018,23,246.724,5,EC
WR18_7478,2018,24,249.354,5,EC
WR18_7478,2018,25,252.316,5,EC
WR18_7478,2018,26,255.466,5,EC
WR18_7478,2018,27,258.16,5,EC
WR18_7478,2018,28,260.664,5,EC
WR18_7478,2018,29,262.736,5,EC
WR18_7478,2018,30,265.035,5,EC
WR18_7478,2018,31,267.666,5,EC
WR18_7478,2018,32,269.966,5,EC
WR18_7478,2018,33,272.723,5,EC
WR18_7478,2018,34,275.227,5,EC
WR18_7478,2018,35,277.298,5,EC
WR18_7478,2018,36,279.764,5,EC
WR18_7478,2018,37,282.457,5,EC
WR18_7478,2018,38,284.922,5,EC
WR18_7478,2018,39,287.947,5,EC
WR18_7478,2018,40,290.971,5,EC
WR18_7478,2018,41,293.499,5,EC
WR18_7478,2018,42,295.736,5,EC
WR18_7478,2018,43,299.981,5,EC
WR18_7478,2018,44,302.675,5,EC
WR18_7478,2018,45,306.093,5,EC
WR18_7478,2018,46,308.495,5,EC
WR18_7478,2018,47,311.685,5,EC
WR18_7478,2018,48,314.15,5,EC
WR18_7478,2018,49,315.891,5,EC
WR18_7478,2018,50,318.254,5,EC
WR18_7478,2018,51,320.821,5,EC
WR18_7478,2018,52,323.476,5,EC
WR18_7478,2018,53,326.043,5,EC
WR18_7478,2018,54,328.839,5,EC
WR18_7478,2018,55,331.139,5,EC
WR18_7478,2018,56,334.163,5,EC
WR18_7478,2018,57,337.187,5,EC
WR18_7478,2018,58,340.834,5,EC
WR18_7478,2018,59,343.363,5,EC
WR18_7478,2018,60,347.048,5,EC
WR18_7478,2018,61,349.411,5,EC
WR18_7478,2018,62,351.813,2,EC
WR18_7478,2018,63,354.011,2,EC
WR18_7478,2018,64,356.184,2,EC
WR18_7478,2018,65,358.421,2,EC
WR18_7478,2018,66,360.784,2,EC
WR18_7478,2018,67,363.872,2,EC
